pfam_acc	evalue
zzz	PF02881.20	1
zzz	PF16969.6	1
zzz	PF08492.13	1
zzz	PF05486.13	1
zzz	PF09439.11	1
zzz	PF02978.20	1
zzz	PF17004.6	1
zzz	PF07709.12	1
zzz	PF07985.13	1
zzz	PF15230.7	1
zzz	PF15872.6	1
zzz	PF09201.11	1
zzz	PF00436.26	1
zzz	PF17878.2	1
zzz	PF18361.2	1
zzz	PF10141.10	1
zzz	PF18333.2	1
zzz	PF18272.2	1
zzz	PF04503.14	1
zzz	PF07179.13	1
zzz	PF14581.7	1
zzz	PF04888.13	1
zzz	PF00474.18	1
zzz	PF14723.7	1
zzz	PF04686.13	1
zzz	PF00720.18	1
zzz	PF04056.15	1
zzz	PF09199.11	1
zzz	PF06933.12	1
zzz	PF04386.14	1
zzz	PF08141.13	1
zzz	PF14098.7	1
zzz	PF08176.13	1
zzz	PF08177.12	1
zzz	PF08175.13	1
zzz	PF08179.13	1
zzz	PF03531.15	1
zzz	PF18877.1	1
zzz	PF15836.6	1
zzz	PF04722.14	1
zzz	PF11966.9	1
zzz	PF07935.12	1
zzz	PF09514.11	1
zzz	PF05030.13	1
zzz	PF04184.13	1
zzz	PF16664.6	1
zzz	PF08514.12	1
zzz	PF18185.2	1
zzz	PF03298.14	1
zzz	PF14731.7	1
zzz	PF09022.11	1
zzz	PF09023.11	1
zzz	PF04022.13	1
zzz	PF02821.17	1
zzz	PF05480.12	1
zzz	PF10100.10	1
zzz	PF01123.21	1
zzz	PF02876.18	1
zzz	PF01852.20	1
zzz	PF16544.6	1
zzz	PF01740.22	1
zzz	PF13466.7	1
zzz	PF12162.9	1
zzz	PF12188.9	1
zzz	PF14596.7	1
zzz	PF18214.2	1
zzz	PF03875.14	1
zzz	PF00836.20	1
zzz	PF01017.21	1
zzz	PF02864.16	1
zzz	PF02865.18	1
zzz	PF16482.6	1
zzz	PF12638.8	1
zzz	PF10330.10	1
zzz	PF06406.12	1
zzz	PF09075.11	1
zzz	PF12898.8	1
zzz	PF17235.3	1
zzz	PF02200.17	1
zzz	PF02116.16	1
zzz	PF02076.16	1
zzz	PF11610.9	1
zzz	PF12194.9	1
zzz	PF17101.6	1
zzz	PF11380.9	1
zzz	PF17102.6	1
zzz	PF17103.6	1
zzz	PF03385.18	1
zzz	PF03015.20	1
zzz	PF02544.17	1
zzz	PF12349.9	1
zzz	PF08498.11	1
zzz	PF17410.3	1
zzz	PF15809.6	1
zzz	PF17830.2	1
zzz	PF04885.14	1
zzz	PF15253.7	1
zzz	PF12400.9	1
zzz	PF13756.7	1
zzz	PF09061.7	1
zzz	PF10494.10	1
zzz	PF09598.11	1
zzz	PF07660.15	1
zzz	PF10451.10	1
zzz	PF09170.11	1
zzz	PF12659.8	1
zzz	PF12191.9	1
zzz	PF16851.6	1
zzz	PF11585.9	1
zzz	PF12016.9	1
zzz	PF05217.13	1
zzz	PF10264.10	1
zzz	PF16891.6	1
zzz	PF06638.12	1
zzz	PF11083.9	1
zzz	PF04270.14	1
zzz	PF14404.7	1
zzz	PF06696.12	1
zzz	PF01657.18	1
zzz	PF08232.13	1
zzz	PF10266.10	1
zzz	PF03088.17	1
zzz	PF02516.15	1
zzz	PF18527.2	1
zzz	PF17562.3	1
zzz	PF18179.2	1
zzz	PF03481.14	1
zzz	PF01300.19	1
zzz	PF18213.2	1
zzz	PF19151.1	1
zzz	PF11420.9	1
zzz	PF13607.7	1
zzz	PF02910.21	1
zzz	PF00862.20	1
zzz	PF06999.13	1
zzz	PF05843.15	1
zzz	PF01458.18	1
zzz	PF02657.16	1
zzz	PF05076.14	1
zzz	PF12470.9	1
zzz	PF04198.14	1
zzz	PF11471.9	1
zzz	PF00083.25	1
zzz	PF06800.13	1
zzz	PF01253.23	1
zzz	PF16619.6	1
zzz	PF14433.7	1
zzz	PF14435.7	1
zzz	PF14567.7	1
zzz	PF14568.7	1
zzz	PF03846.15	1
zzz	PF08257.12	1
zzz	PF00884.24	1
zzz	PF14707.7	1
zzz	PF00916.21	1
zzz	PF05584.12	1
zzz	PF00685.28	1
zzz	PF03567.15	1
zzz	PF13469.7	1
zzz	PF17784.2	1
zzz	PF12193.9	1
zzz	PF04143.15	1
zzz	PF09037.11	1
zzz	PF03856.14	1
zzz	PF11414.9	1
zzz	PF11479.9	1
zzz	PF06687.13	1
zzz	PF09312.12	1
zzz	PF13623.7	1
zzz	PF13624.7	1
zzz	PF01975.18	1
zzz	PF02104.16	1
zzz	PF05477.12	1
zzz	PF02077.16	1
zzz	PF04935.13	1
zzz	PF01617.18	1
zzz	PF11054.9	1
zzz	PF09006.12	1
zzz	PF07712.13	1
zzz	PF01805.21	1
zzz	PF12741.8	1
zzz	PF12771.8	1
zzz	PF14322.7	1
zzz	PF07980.12	1
zzz	PF14292.7	1
zzz	PF16411.6	1
zzz	PF00084.21	1
zzz	PF09014.11	1
zzz	PF12513.9	1
zzz	PF18147.2	1
zzz	PF18114.2	1
zzz	PF12752.8	1
zzz	PF12901.8	1
zzz	PF05326.12	1
zzz	PF08622.11	1
zzz	PF17187.5	1
zzz	PF15811.6	1
zzz	PF12113.9	1
zzz	PF17381.3	1
zzz	PF10578.10	1
zzz	PF15430.7	1
zzz	PF17330.3	1
zzz	PF08549.11	1
zzz	PF18766.2	1
zzz	PF07962.13	1
zzz	PF07061.12	1
zzz	PF18530.2	1
zzz	PF02201.19	1
zzz	PF04434.18	1
zzz	PF04433.18	1
zzz	PF16495.6	1
zzz	PF16496.6	1
zzz	PF16498.6	1
zzz	PF17083.6	1
zzz	PF13753.7	1
zzz	PF17423.3	1
zzz	PF04099.13	1
zzz	PF15233.7	1
zzz	PF18581.2	1
zzz	PF18584.2	1
zzz	PF07348.13	1
zzz	PF08231.13	1
zzz	PF02383.19	1
zzz	PF08845.11	1
zzz	PF12295.9	1
zzz	PF05835.13	1
zzz	PF02078.17	1
zzz	PF02750.15	1
zzz	PF10581.10	1
zzz	PF00957.22	1
zzz	PF15191.7	1
zzz	PF15138.7	1
zzz	PF01034.21	1
zzz	PF15290.7	1
zzz	PF00804.26	1
zzz	PF10496.10	1
zzz	PF11416.9	1
zzz	PF09177.12	1
zzz	PF14523.7	1
zzz	PF11421.9	1
zzz	PF01387.18	1
zzz	PF11089.9	1
zzz	PF09801.10	1
zzz	PF01023.20	1
zzz	PF18153.2	1
zzz	PF18159.2	1
zzz	PF05124.13	1
zzz	PF05123.13	1
zzz	PF00954.21	1
zzz	PF14928.7	1
zzz	PF00907.23	1
zzz	PF16176.6	1
zzz	PF13629.7	1
zzz	PF16537.6	1
zzz	PF11356.9	1
zzz	PF00437.21	1
zzz	PF05157.16	1
zzz	PF00482.24	1
zzz	PF08334.12	1
zzz	PF02501.18	1
zzz	PF11612.9	1
zzz	PF03934.14	1
zzz	PF05134.14	1
zzz	PF04612.13	1
zzz	PF10741.10	1
zzz	PF01203.20	1
zzz	PF12528.9	1
zzz	PF16549.6	1
zzz	PF09691.11	1
zzz	PF18273.2	1
zzz	PF11439.9	1
zzz	PF16535.6	1
zzz	PF18269.2	1
zzz	PF17001.6	1
zzz	PF18286.2	1
zzz	PF16937.6	1
zzz	PF13327.7	1
zzz	PF08988.11	1
zzz	PF09392.11	1
zzz	PF09025.11	1
zzz	PF06416.13	1
zzz	PF06511.12	1
zzz	PF09198.11	1
zzz	PF16724.6	1
zzz	PF12293.9	1
zzz	PF11393.9	1
zzz	PF12608.9	1
zzz	PF07996.12	1
zzz	PF02534.15	1
zzz	PF16943.6	1
zzz	PF18895.1	1
zzz	PF16932.6	1
zzz	PF12322.9	1
zzz	PF00837.18	1
zzz	PF08994.11	1
zzz	PF08993.11	1
zzz	PF07880.12	1
zzz	PF11649.9	1
zzz	PF18043.2	1
zzz	PF11091.9	1
zzz	PF10544.10	1
zzz	PF18572.2	1
zzz	PF12790.8	1
zzz	PF05638.13	1
zzz	PF05947.13	1
zzz	PF06996.12	1
zzz	PF05936.13	1
zzz	PF16989.6	1
zzz	PF13296.7	1
zzz	PF05591.13	1
zzz	PF18002.2	1
zzz	PF05108.14	1
zzz	PF10824.9	1
zzz	PF11494.9	1
zzz	PF11513.9	1
zzz	PF19020.1	1
zzz	PF15401.7	1
zzz	PF06485.12	1
zzz	PF05010.15	1
zzz	PF02202.17	1
zzz	PF14517.7	1
zzz	PF11406.9	1
zzz	PF11478.9	1
zzz	PF09305.11	1
zzz	PF18551.2	1
zzz	PF13400.7	1
zzz	PF18521.2	1
zzz	PF07811.13	1
zzz	PF16964.6	1
zzz	PF16968.6	1
zzz	PF09977.10	1
zzz	PF14113.7	1
zzz	PF05596.12	1
zzz	PF02969.18	1
zzz	PF15333.7	1
zzz	PF14929.7	1
zzz	PF05236.15	1
zzz	PF07571.14	1
zzz	PF10406.10	1
zzz	PF12020.9	1
zzz	PF07531.15	1
zzz	PF10610.10	1
zzz	PF04719.15	1
zzz	PF04658.14	1
zzz	PF12561.9	1
zzz	PF09867.10	1
zzz	PF16695.6	1
zzz	PF09684.11	1
zzz	PF18668.2	1
zzz	PF10618.10	1
zzz	PF17091.6	1
zzz	PF04822.14	1
zzz	PF09141.11	1
zzz	PF15324.7	1
zzz	PF03377.14	1
zzz	PF00923.20	1
zzz	PF09139.12	1
zzz	PF04357.14	1
zzz	PF11640.9	1
zzz	PF05742.13	1
zzz	PF15327.7	1
zzz	PF07519.12	1
zzz	PF15386.7	1
zzz	PF09162.11	1
zzz	PF07265.12	1
zzz	PF04177.13	1
zzz	PF09718.11	1
zzz	PF03943.14	1
zzz	PF09281.11	1
zzz	PF12950.8	1
zzz	PF02203.16	1
zzz	PF18674.2	1
zzz	PF05296.14	1
zzz	PF07708.12	1
zzz	PF00539.19	1
zzz	PF02416.17	1
zzz	PF00902.19	1
zzz	PF01026.22	1
zzz	PF03430.14	1
zzz	PF16811.6	1
zzz	PF10518.10	1
zzz	PF07706.13	1
zzz	PF09734.10	1
zzz	PF17682.2	1
zzz	PF02668.17	1
zzz	PF01925.20	1
zzz	PF01361.22	1
zzz	PF14552.7	1
zzz	PF14832.7	1
zzz	PF02959.17	1
zzz	PF09728.10	1
zzz	PF14541.7	1
zzz	PF14543.7	1
zzz	PF17574.3	1
zzz	PF00683.18	1
zzz	PF03134.20	1
zzz	PF02970.17	1
zzz	PF07986.13	1
zzz	PF16752.6	1
zzz	PF12845.8	1
zzz	PF18394.2	1
zzz	PF18396.2	1
zzz	PF00352.22	1
zzz	PF09247.12	1
zzz	PF17484.3	1
zzz	PF01298.19	1
zzz	PF17483.3	1
zzz	PF07106.14	1
zzz	PF15517.7	1
zzz	PF03558.14	1
zzz	PF12598.9	1
zzz	PF15063.7	1
zzz	PF18518.2	1
zzz	PF18276.2	1
zzz	PF12919.8	1
zzz	PF12920.8	1
zzz	PF12918.8	1
zzz	PF12255.9	1
zzz	PF12256.9	1
zzz	PF12104.9	1
zzz	PF04910.15	1
zzz	PF16967.6	1
zzz	PF01840.18	1
zzz	PF10452.10	1
zzz	PF03634.14	1
zzz	PF07202.14	1
zzz	PF05794.14	1
zzz	PF05946.13	1
zzz	PF12648.8	1
zzz	PF06340.12	1
zzz	PF10671.10	1
zzz	PF17456.3	1
zzz	PF03638.16	1
zzz	PF14944.7	1
zzz	PF11628.9	1
zzz	PF01970.17	1
zzz	PF07331.12	1
zzz	PF03401.15	1
zzz	PF03645.14	1
zzz	PF00838.18	1
zzz	PF17084.6	1
zzz	PF16135.6	1
zzz	PF03347.14	1
zzz	PF18694.2	1
zzz	PF15683.6	1
zzz	PF01285.19	1
zzz	PF07404.12	1
zzz	PF09300.11	1
zzz	PF19193.1	1
zzz	PF08341.12	1
zzz	PF07678.15	1
zzz	PF12818.8	1
zzz	PF03848.15	1
zzz	PF03148.15	1
zzz	PF05816.12	1
zzz	PF09470.11	1
zzz	PF12009.9	1
zzz	PF10193.10	1
zzz	PF16684.6	1
zzz	PF13297.7	1
zzz	PF12658.8	1
zzz	PF15490.7	1
zzz	PF03070.17	1
zzz	PF05733.12	1
zzz	PF04876.13	1
zzz	PF05310.13	1
zzz	PF03300.14	1
zzz	PF06656.12	1
zzz	PF06484.13	1
zzz	PF05386.12	1
zzz	PF05472.12	1
zzz	PF05099.14	1
zzz	PF15101.7	1
zzz	PF15615.7	1
zzz	PF13208.7	1
zzz	PF03741.17	1
zzz	PF02342.19	1
zzz	PF16772.6	1
zzz	PF03354.16	1
zzz	PF03592.17	1
zzz	PF04466.14	1
zzz	PF17288.3	1
zzz	PF05119.13	1
zzz	PF06056.13	1
zzz	PF03237.16	1
zzz	PF17289.3	1
zzz	PF05876.13	1
zzz	PF01397.22	1
zzz	PF03936.17	1
zzz	PF19086.1	1
zzz	PF17984.2	1
zzz	PF15616.7	1
zzz	PF08034.12	1
zzz	PF08076.12	1
zzz	PF13972.7	1
zzz	PF11401.9	1
zzz	PF08187.12	1
zzz	PF00335.21	1
zzz	PF02909.18	1
zzz	PF16295.6	1
zzz	PF16859.6	1
zzz	PF16914.6	1
zzz	PF16925.6	1
zzz	PF17754.2	1
zzz	PF17918.2	1
zzz	PF17920.2	1
zzz	PF17922.2	1
zzz	PF17923.2	1
zzz	PF17924.2	1
zzz	PF08361.12	1
zzz	PF17925.2	1
zzz	PF17926.2	1
zzz	PF17928.2	1
zzz	PF17931.2	1
zzz	PF17932.2	1
zzz	PF17933.2	1
zzz	PF17934.2	1
zzz	PF17935.2	1
zzz	PF17937.2	1
zzz	PF17938.2	1
zzz	PF08362.12	1
zzz	PF17939.2	1
zzz	PF17940.2	1
zzz	PF13305.7	1
zzz	PF17929.2	1
zzz	PF18556.2	1
zzz	PF18598.2	1
zzz	PF18665.2	1
zzz	PF08359.12	1
zzz	PF08360.12	1
zzz	PF13977.7	1
zzz	PF14246.7	1
zzz	PF14278.7	1
zzz	PF14514.7	1
zzz	PF00440.24	1
zzz	PF12851.8	1
zzz	PF08050.13	1
zzz	PF15219.7	1
zzz	PF15186.7	1
zzz	PF15326.7	1
zzz	PF15553.7	1
zzz	PF15839.6	1
zzz	PF15400.7	1
zzz	PF09371.11	1
zzz	PF16921.6	1
zzz	PF18121.2	1
zzz	PF03849.15	1
zzz	PF18307.2	1
zzz	PF03850.15	1
zzz	PF06331.13	1
zzz	PF17110.6	1
zzz	PF12612.9	1
zzz	PF03153.14	1
zzz	PF02751.15	1
zzz	PF02268.17	1
zzz	PF00382.20	1
zzz	PF18542.2	1
zzz	PF02269.17	1
zzz	PF02291.16	1
zzz	PF03847.14	1
zzz	PF03540.14	1
zzz	PF04494.16	1
zzz	PF11521.9	1
zzz	PF02002.18	1
zzz	PF02186.16	1
zzz	PF05793.13	1
zzz	PF02270.16	1
zzz	PF17683.2	1
zzz	PF12657.8	1
zzz	PF10419.10	1
zzz	PF01096.19	1
zzz	PF07500.15	1
zzz	PF04994.14	1
zzz	PF04993.14	1
zzz	PF04253.16	1
zzz	PF07812.13	1
zzz	PF14601.7	1
zzz	PF03299.15	1
zzz	PF03529.14	1
zzz	PF08271.13	1
zzz	PF16683.6	1
zzz	PF02495.18	1
zzz	PF00688.19	1
zzz	PF00019.21	1
zzz	PF08515.13	1
zzz	PF18250.2	1
zzz	PF11476.9	1
zzz	PF02824.22	1
zzz	PF01702.19	1
zzz	PF14809.7	1
zzz	PF14810.7	1
zzz	PF04858.14	1
zzz	PF15514.7	1
zzz	PF05485.13	1
zzz	PF00314.18	1
zzz	PF18362.2	1
zzz	PF14789.7	1
zzz	PF14790.7	1
zzz	PF14805.7	1
zzz	PF14912.7	1
zzz	PF15834.6	1
zzz	PF05317.12	1
zzz	PF00763.24	1
zzz	PF02882.20	1
zzz	PF04446.13	1
zzz	PF14413.7	1
zzz	PF01946.18	1
zzz	PF01910.18	1
zzz	PF09515.11	1
zzz	PF13667.7	1
zzz	PF01964.19	1
zzz	PF17792.2	1
zzz	PF00899.22	1
zzz	PF05690.15	1
zzz	PF02568.15	1
zzz	PF17124.6	1
zzz	PF00975.21	1
zzz	PF02803.19	1
zzz	PF00108.24	1
zzz	PF01289.20	1
zzz	PF17440.3	1
zzz	PF00321.18	1
zzz	PF00085.21	1
zzz	PF17991.2	1
zzz	PF18078.2	1
zzz	PF18400.2	1
zzz	PF18401.2	1
zzz	PF18402.2	1
zzz	PF18403.2	1
zzz	PF18569.2	1
zzz	PF13098.7	1
zzz	PF13192.7	1
zzz	PF13462.7	1
zzz	PF13743.7	1
zzz	PF13848.7	1
zzz	PF13899.7	1
zzz	PF13905.7	1
zzz	PF14595.7	1
zzz	PF03190.16	1
zzz	PF10120.10	1
zzz	PF02597.21	1
zzz	PF14453.7	1
zzz	PF09512.11	1
zzz	PF18592.2	1
zzz	PF11262.9	1
zzz	PF11732.9	1
zzz	PF16134.6	1
zzz	PF05615.14	1
zzz	PF09432.11	1
zzz	PF15440.7	1
zzz	PF06738.13	1
zzz	PF12821.8	1
zzz	PF09396.11	1
zzz	PF00585.19	1
zzz	PF14821.7	1
zzz	PF04163.13	1
zzz	PF06283.12	1
zzz	PF02926.18	1
zzz	PF18096.2	1
zzz	PF17070.6	1
zzz	PF02511.16	1
zzz	PF11264.9	1
zzz	PF02223.18	1
zzz	PF00303.20	1
zzz	PF08198.12	1
zzz	PF01290.21	1
zzz	PF00086.19	1
zzz	PF16597.6	1
zzz	PF18385.2	1
zzz	PF16940.6	1
zzz	PF16166.6	1
zzz	PF04278.13	1
zzz	PF06200.15	1
zzz	PF01833.25	1
zzz	PF18020.2	1
zzz	PF17960.2	1
zzz	PF01826.18	1
zzz	PF12714.8	1
zzz	PF09179.12	1
zzz	PF11734.9	1
zzz	PF00121.19	1
zzz	PF02466.20	1
zzz	PF08294.12	1
zzz	PF10171.10	1
zzz	PF04280.16	1
zzz	PF11711.9	1
zzz	PF04821.15	1
zzz	PF05029.14	1
zzz	PF00965.18	1
zzz	PF14973.7	1
zzz	PF08623.11	1
zzz	PF14980.7	1
zzz	PF04176.14	1
zzz	PF06068.14	1
zzz	PF17856.2	1
zzz	PF16753.6	1
zzz	PF07739.14	1
zzz	PF16972.6	1
zzz	PF12457.9	1
zzz	PF01582.21	1
zzz	PF10137.10	1
zzz	PF13676.7	1
zzz	PF18567.2	1
zzz	PF07489.12	1
zzz	PF03549.15	1
zzz	PF07490.12	1
zzz	PF04553.13	1
zzz	PF13939.7	1
zzz	PF01108.18	1
zzz	PF06582.13	1
zzz	PF09042.12	1
zzz	PF00265.19	1
zzz	PF18237.2	1
zzz	PF03219.15	1
zzz	PF07534.17	1
zzz	PF03920.16	1
zzz	PF18426.2	1
zzz	PF18443.2	1
zzz	PF06088.12	1
zzz	PF18313.2	1
zzz	PF17968.2	1
zzz	PF00429.20	1
zzz	PF14985.7	1
zzz	PF08973.11	1
zzz	PF14512.7	1
zzz	PF05154.17	1
zzz	PF10149.10	1
zzz	PF11176.9	1
zzz	PF09072.11	1
zzz	PF07810.14	1
zzz	PF15844.6	1
zzz	PF14992.7	1
zzz	PF09064.11	1
zzz	PF16311.6	1
zzz	PF15111.7	1
zzz	PF14995.7	1
zzz	PF15759.6	1
zzz	PF15113.7	1
zzz	PF15724.6	1
zzz	PF15109.7	1
zzz	PF07114.12	1
zzz	PF12371.9	1
zzz	PF16070.6	1
zzz	PF15706.6	1
zzz	PF15705.6	1
zzz	PF15982.6	1
zzz	PF14935.7	1
zzz	PF15110.7	1
zzz	PF07857.13	1
zzz	PF14857.7	1
zzz	PF15102.7	1
zzz	PF15106.7	1
zzz	PF14808.7	1
zzz	PF15052.7	1
zzz	PF15471.7	1
zzz	PF15009.7	1
zzz	PF15029.7	1
zzz	PF14770.7	1
zzz	PF15100.7	1
zzz	PF10520.10	1
zzz	PF15431.7	1
zzz	PF15194.7	1
zzz	PF14802.7	1
zzz	PF15122.7	1
zzz	PF05620.12	1
zzz	PF15195.7	1
zzz	PF15192.7	1
zzz	PF10151.10	1
zzz	PF15746.6	1
zzz	PF14940.7	1
zzz	PF15071.7	1
zzz	PF14640.7	1
zzz	PF15877.6	1
zzz	PF10639.10	1
zzz	PF15383.7	1
zzz	PF15125.7	1
zzz	PF15841.6	1
zzz	PF15207.7	1
zzz	PF15444.7	1
zzz	PF15190.7	1
zzz	PF15664.6	1
zzz	PF09772.10	1
zzz	PF03661.14	1
zzz	PF15108.7	1
zzz	PF15817.6	1
zzz	PF07787.13	1
zzz	PF15345.7	1
zzz	PF14979.7	1
zzz	PF15105.7	1
zzz	PF10507.10	1
zzz	PF06979.13	1
zzz	PF15121.7	1
zzz	PF16054.6	1
zzz	PF15816.6	1
zzz	PF15098.7	1
zzz	PF15203.7	1
zzz	PF03647.14	1
zzz	PF10268.10	1
zzz	PF10190.10	1
zzz	PF10269.10	1
zzz	PF09771.10	1
zzz	PF10160.10	1
zzz	PF09788.10	1
zzz	PF05434.12	1
zzz	PF10267.10	1
zzz	PF11044.9	1
zzz	PF12329.9	1
zzz	PF12325.9	1
zzz	PF16038.6	1
zzz	PF06234.13	1
zzz	PF05017.15	1
zzz	PF02581.18	1
zzz	PF10271.10	1
zzz	PF07851.14	1
zzz	PF10272.10	1
zzz	PF06791.14	1
zzz	PF00721.22	1
zzz	PF05552.13	1
zzz	PF16296.6	1
zzz	PF08721.12	1
zzz	PF08722.12	1
zzz	PF11426.9	1
zzz	PF09035.11	1
zzz	PF08053.12	1
zzz	PF00229.19	1
zzz	PF18422.2	1
zzz	PF00020.19	1
zzz	PF05621.12	1
zzz	PF06527.12	1
zzz	PF05717.14	1
zzz	PF14198.7	1
zzz	PF14202.7	1
zzz	PF17490.3	1
zzz	PF17489.3	1
zzz	PF14706.7	1
zzz	PF12017.9	1
zzz	PF12596.9	1
zzz	PF13842.7	1
zzz	PF16608.6	1
zzz	PF15978.6	1
zzz	PF18623.2	1
zzz	PF14021.7	1
zzz	PF03898.14	1
zzz	PF17115.6	1
zzz	PF03459.18	1
zzz	PF08402.11	1
zzz	PF12857.8	1
zzz	PF05271.12	1
zzz	PF11886.9	1
zzz	PF14249.7	1
zzz	PF12549.9	1
zzz	PF06519.12	1
zzz	PF16331.6	1
zzz	PF15869.6	1
zzz	PF04052.14	1
zzz	PF03349.17	1
zzz	PF08219.12	1
zzz	PF06552.13	1
zzz	PF04281.14	1
zzz	PF10568.10	1
zzz	PF11801.9	1
zzz	PF10642.10	1
zzz	PF17112.6	1
zzz	PF15184.7	1
zzz	PF08038.13	1
zzz	PF05318.13	1
zzz	PF03220.14	1
zzz	PF08500.11	1
zzz	PF13103.7	1
zzz	PF03544.15	1
zzz	PF00593.25	1
zzz	PF16031.6	1
zzz	PF18000.2	1
zzz	PF09239.12	1
zzz	PF01131.21	1
zzz	PF01028.21	1
zzz	PF02919.16	1
zzz	PF14370.7	1
zzz	PF08272.12	1
zzz	PF01751.23	1
zzz	PF13155.7	1
zzz	PF13362.7	1
zzz	PF13662.7	1
zzz	PF16898.6	1
zzz	PF13342.7	1
zzz	PF13368.7	1
zzz	PF08275.12	1
zzz	PF12886.8	1
zzz	PF12885.8	1
zzz	PF12884.8	1
zzz	PF06309.12	1
zzz	PF16131.6	1
zzz	PF01533.17	1
zzz	PF05518.12	1
zzz	PF09121.11	1
zzz	PF15633.7	1
zzz	PF15634.7	1
zzz	PF15636.7	1
zzz	PF15635.7	1
zzz	PF15656.7	1
zzz	PF15657.7	1
zzz	PF15637.7	1
zzz	PF15638.7	1
zzz	PF15639.7	1
zzz	PF15640.7	1
zzz	PF15641.7	1
zzz	PF15642.7	1
zzz	PF15643.7	1
zzz	PF15645.7	1
zzz	PF15646.7	1
zzz	PF15647.7	1
zzz	PF15648.7	1
zzz	PF15649.7	1
zzz	PF15650.7	1
zzz	PF15651.7	1
zzz	PF15652.7	1
zzz	PF15653.7	1
zzz	PF15654.7	1
zzz	PF18224.2	1
zzz	PF14424.7	1
zzz	PF15659.7	1
zzz	PF05431.12	1
zzz	PF07473.12	1
zzz	PF07740.13	1
zzz	PF07822.12	1
zzz	PF07829.12	1
zzz	PF07906.14	1
zzz	PF07945.12	1
zzz	PF08086.12	1
zzz	PF08087.12	1
zzz	PF08088.13	1
zzz	PF00451.20	1
zzz	PF08089.12	1
zzz	PF08091.12	1
zzz	PF08092.12	1
zzz	PF08093.12	1
zzz	PF08094.12	1
zzz	PF08095.12	1
zzz	PF08097.12	1
zzz	PF08099.12	1
zzz	PF08115.12	1
zzz	PF08116.12	1
zzz	PF00537.19	1
zzz	PF08117.12	1
zzz	PF08119.12	1
zzz	PF08120.12	1
zzz	PF08121.12	1
zzz	PF08396.11	1
zzz	PF10530.10	1
zzz	PF10550.10	1
zzz	PF11415.9	1
zzz	PF14866.7	1
zzz	PF00706.18	1
zzz	PF05294.14	1
zzz	PF05453.13	1
zzz	PF05980.13	1
zzz	PF07365.13	1
zzz	PF02819.16	1
zzz	PF10753.10	1
zzz	PF07951.13	1
zzz	PF07953.13	1
zzz	PF00087.22	1
zzz	PF11584.9	1
zzz	PF07952.13	1
zzz	PF11663.9	1
zzz	PF13958.7	1
zzz	PF17323.3	1
zzz	PF02079.17	1
zzz	PF01254.19	1
zzz	PF15331.7	1
zzz	PF04406.15	1
zzz	PF18178.2	1
zzz	PF12642.8	1
zzz	PF14811.7	1
zzz	PF04201.16	1
zzz	PF13868.7	1
zzz	PF15338.7	1
zzz	PF16920.6	1
zzz	PF04265.15	1
zzz	PF04263.17	1
zzz	PF05724.12	1
zzz	PF04536.15	1
zzz	PF10341.10	1
zzz	PF12580.9	1
zzz	PF12583.9	1
zzz	PF12555.9	1
zzz	PF02775.22	1
zzz	PF00205.23	1
zzz	PF16582.6	1
zzz	PF02776.19	1
zzz	PF00515.29	1
zzz	PF13374.7	1
zzz	PF13414.7	1
zzz	PF13424.7	1
zzz	PF13428.7	1
zzz	PF13429.7	1
zzz	PF13432.7	1
zzz	PF13431.7	1
zzz	PF13512.7	1
zzz	PF14559.7	1
zzz	PF07719.18	1
zzz	PF14561.7	1
zzz	PF09976.10	1
zzz	PF18833.2	1
zzz	PF07720.13	1
zzz	PF07721.15	1
zzz	PF12688.8	1
zzz	PF13174.7	1
zzz	PF13176.7	1
zzz	PF13181.7	1
zzz	PF13371.7	1
zzz	PF17874.2	1
zzz	PF07926.13	1
zzz	PF03151.17	1
zzz	PF06886.12	1
zzz	PF12214.9	1
zzz	PF00590.21	1
zzz	PF18202.2	1
zzz	PF11052.9	1
zzz	PF02343.17	1
zzz	PF05513.12	1
zzz	PF01963.18	1
zzz	PF07820.13	1
zzz	PF11130.9	1
zzz	PF06412.12	1
zzz	PF09034.11	1
zzz	PF12615.9	1
zzz	PF05309.12	1
zzz	PF13728.7	1
zzz	PF18048.2	1
zzz	PF13729.7	1
zzz	PF16673.6	1
zzz	PF12696.8	1
zzz	PF07916.12	1
zzz	PF06122.12	1
zzz	PF06871.12	1
zzz	PF07057.12	1
zzz	PF07514.12	1
zzz	PF18340.2	1
zzz	PF07515.12	1
zzz	PF06586.12	1
zzz	PF07178.12	1
zzz	PF13150.7	1
zzz	PF01938.21	1
zzz	PF08390.12	1
zzz	PF18693.2	1
zzz	PF03798.17	1
zzz	PF06986.12	1
zzz	PF11507.9	1
zzz	PF04949.14	1
zzz	PF01709.21	1
zzz	PF02458.16	1
zzz	PF00405.18	1
zzz	PF06495.12	1
zzz	PF00927.23	1
zzz	PF01841.20	1
zzz	PF13369.7	1
zzz	PF13471.7	1
zzz	PF14400.7	1
zzz	PF00868.21	1
zzz	PF09017.11	1
zzz	PF00912.23	1
zzz	PF06737.15	1
zzz	PF04226.14	1
zzz	PF02780.21	1
zzz	PF00456.22	1
zzz	PF02779.25	1
zzz	PF01818.18	1
zzz	PF01997.17	1
zzz	PF09799.10	1
zzz	PF00905.23	1
zzz	PF11431.9	1
zzz	PF01359.19	1
zzz	PF02371.17	1
zzz	PF02992.15	1
zzz	PF02994.15	1
